,totPop_x,observed_Bladder_Per100k,observed_Bone_Per100k,observed_Brain_Per100k,observed_Breast_Per100k,observed_Colorectal_Per100k,observed_Esophagus_Per100k,observed_Kidney_Per100k,observed_Larynx_Per100k,observed_Leukemia_Per100k,observed_Liver_Per100k,observed_Lung_Per100k,observed_Mesothelioma_Per100k,observed_NHL_Per100k,observed_Nasal_Per100k,observed_Oral_Per100k,observed_Other_Per100k,observed_Ovary_Per100k,observed_Pancreas_Per100k,observed_Prostate_Per100k,observed_Soft_Tissue_Per100k,observed_Stomach_Per100k,observed_Testis_Per100k,observed_Thyroid_Per100k,observed_Uterus_Per100k,observed_Total_Per100k,n_5_1_fugitive_air,n_5_2_stack_air,airTotal,n_5_1_fugitive_air_benzene,n_5_2_stack_air_benzene,benzeneTotal,n_5_1_fugitive_air_toluene,n_5_2_stack_air_toluene,tolueneTotal,n_5_1_fugitive_air_ethylbenzene,n_5_2_stack_air_ethylbenzene,ethylbenzeneTotal,n_5_1_fugitive_air_xylene,n_5_2_stack_air_xylene,xyleneTotal,n_5_1_fugitive_air_formaldehyde,n_5_2_stack_air_formaldehyde,formaldehydeTotal,BTEX_fugitive,BTEX_stack,BTEX_total,n_5_1_fugitive_air_dioxin,n_5_2_stack_air_dioxin,dioxinTotal,pctSmoking,totPop_y,pctMale,pctElderly,income,higherEd,unemploy,FIPS,POP,POINT CANCER RISK,NONPOINT CANCER RISK,ONROAD CANCER RISK,NONROAD CANCER RISK,BACKGROUND CANCER RISK,SECONDARY CANCER RISK,TOTAL CANCER RISK,Z_1_1_2_2_TETRACHLOROETHANE,Z_1_1_2_TRICHLOROETHANE,Z_1_2_3_4_5_6_HEXACHLOROCYCLYHEXANE _ALL STEREO ISOMERS_,Z_1_2_DIBROMO_3_CHLOROPROPANE,Z_1_3_BUTADIENE,Z_1_3_DICHLOROPROPENE,Z_1_3_PROPANE SULTONE,Z_1_4_DICHLOROBENZENE,Z_1_4_DIOXANE,Z_2_4_6_TRICHLOROPHENOL,Z_2_4_DINITROTOLUENE,Z_2_4_TOLUENE DIAMINE,Z_2_4_TOLUENE DIISOCYANATE,Z_2_NITROPROPANE,Z_3_3_DICHLOROBENZIDINE,Z_3_3_DIMETHOXYBENZIDINE,Z_3_3_DIMETHYLBENZIDINE,Z_4_4_METHYLENE BIS_2_CHLOROANILINE_,Z_4_4_METHYLENEDIANILINE,Z_4_DIMETHYLAMINOAZOBENZENE,ACETALDEHYDE,ACETAMIDE,ACRYLAMIDE,ACRYLONITRILE,ALLYL CHLORIDE,ANILINE,ARSENIC COMPOUNDS_INORGANIC INCLUDING ARSINE_,BENZENE _INCLUDING BENZENE FROM GASOLINE_,BENZIDINE,BENZOTRICHLORIDE,BENZYL CHLORIDE,BERYLLIUM COMPOUNDS,BIS_2_ETHYLHEXYL_PHTHALATE _DEHP_,BIS_CHLOROMETHYL_ ETHER,BROMOFORM,CADMIUM COMPOUNDS,CAPTAN,CARBON TETRACHLORIDE,CHLORDANE,CHLOROBENZILATE,CHROMIUM COMPOUNDS,COKE OVEN EMISSIONS,CYANIDE COMPOUNDS,DDE _1_1_DICHLORO_2_2_BIS_P_  CHLOROPHENYL_ ETHYLENE_,DICHLOROETHYL ETHER _BIS_2_CHLOROETHYL_ETHER_,DICHLORVOS,EPICHLOROHYDRIN,ETHYL CARBAMATE _URETHANE_ CHLORIDE _CHLOROETHANE_,ETHYLBENZENE,ETHYLENE DIBROMIDE _DIBROMOETHANE_,ETHYLENE DICHLORIDE _1_2_DICHLOROETHANE_,ETHYLENE OXIDE,ETHYLENE THIOUREA,ETHYLIDENE DICHLORIDE _1_1_DICHLOROETHANE_,FORMALDEHYDE,HEPTACHLOR,HEXACHLOROBENZENE,HEXACHLOROBUTADIENE,HEXACHLOROETHANE,HYDRAZINE,ISOPHORONE,METHYL TERT_BUTYL ETHER,METHYLENE CHLORIDE _DICHLOROMETHANE_,N_NITROSODIMETHYLAMINE,N_NITROSOMORPHOLINE,NAPHTHALENE,NICKEL COMPOUNDS,NITROBENZENE,O_TOLUIDINE,PAHPOM,PENTACHLORONITROBENZENE _QUINTOBENZENE_,PENTACHLOROPHENOL,POLYCHLORINATED BIPHENYLS _AROCLORS_,PROPYLENE DICHLORIDE _1_2_DICHLOROPROPANE_,PROPYLENE OXIDE,TETRACHLOROETHYLENE _PERCHLOROETHYLENE_,TOXAPHENE _CHLORINATED CAMPHENE_,TRICHLOROETHYLENE,TRIFLURALIN,VINYL BROMIDE,VINYL CHLORIDE
n_5_1_fugitive_air_formaldehyde,-0.0124419850892,0.00288490108149,0.0528897738489,0.0329918225016,0.00490111126493,0.0148435036624,0.0592747892271,0.00382975729003,-0.00988352781214,0.0225147559762,-0.0204271249961,0.0758293265147,0.00527452231988,0.0194600162478,-0.00782440337925,0.0638168796481,0.0216851648512,0.0172744874049,-0.00749657244482,-0.000554705845947,-0.00761881346639,0.00599389593813,-0.00459697462177,0.00756649204435,0.00448594507672,0.0279073013052,0.158304264977,0.06946158026,0.0820778844768,-0.00150654005527,-0.000849661740052,-0.000953425690847,0.0249943130715,0.0567063021012,0.0510208566994,0.380095053119,0.38188921577,0.381220885835,0.347700266636,0.365933504912,0.369359301939,1.0,0.211378666316,0.745662425156,-0.00103963156566,-0.000538144998051,-0.000579391705142,0.0418110085913,0.046443239164,0.0476557752946,0.0120856064459,-0.0124419850892,-0.00776890645003,0.010836819645,-0.013746850648,-0.00918694635414,0.00526937754478,0.0244784048838,-0.0127062190508,-0.0149506141805,0.000852698728024,-0.0253071021962,-0.0202580812472,-0.0341651802337,-0.0214177626113,-0.021464449666,-0.00395393698985,0.000525433210134,,-0.0179611050946,-0.0282293368749,-0.0253037462315,,-0.0306032582327,0.0232078365504,-0.00163391381687,-0.014253846613,,-0.00373875333822,-0.0229245635875,,,,-0.00148534036512,-0.00213768349724,-0.00143585414855,-0.02546367192,-0.023407762709,-0.000767384188925,-0.0152373834345,-0.0134131753865,-0.00297563158315,-0.0237034981307,-0.0216090582918,0.00101136773141,,-0.0230670020329,-0.0197922738636,-0.0274049213171,-0.00177100914828,-0.00788552770531,-0.01756593836,,-0.015662519744,,,-0.0203235605105,-0.00121129361386,,,-0.00834390951715,,-0.0182641865724,-0.000848653825238,-0.0227349511857,-0.0423470217405,-0.0234041408164,-0.0280138454103,,-0.00438926514867,-0.0253388429644,,0.0087626170165,-0.00886602374744,-0.00145579098943,-0.0185595060396,-0.0251625979793,-0.0267794203146,-0.0204305436248,-0.00147685640791,-0.00147685628388,-0.0202937511669,-0.0135059343614,-0.0191192748979,-0.00608760613827,0.075054109846,-0.00147685869152,-0.00125300033126,0.0383790473672,-0.037528734285,-0.0139879164588,-0.0234974121064,,-0.0173847069637,-0.00399854076671,-0.00112658390751,-0.0149465715926
n_5_2_stack_air_formaldehyde,0.0421478836488,0.00848611777252,-0.00386376744479,-0.00277561928838,0.00927140841114,-0.00035161249176,0.00612778308657,0.000762695547198,-0.00560239245243,0.0131803837122,-0.0174098865507,0.0125433562533,0.0223615677816,0.0195288397497,-0.0111267365799,0.022052840765,-0.0030847627648,-0.00139215904306,-0.00167492726124,-0.000836714748233,0.0038093414894,-0.00672347506661,-0.00589120221809,0.00241120467302,0.000877363208401,0.00554434088914,0.361635350866,0.0767350072925,0.108090119614,-0.00214238371025,-0.00120826622879,-0.00135582433527,0.0845990358732,0.167633884475,0.157964933045,0.27428436166,0.294504619588,0.284794816199,0.252771263863,0.26769903748,0.269866016807,0.211378666316,1.0,0.80888494366,-0.00147841388161,-0.000765272103812,-0.000823927214285,0.0304564180285,0.0136089085246,0.014765916256,0.00416155208381,0.0421478836488,0.0108066523145,-0.000248299928905,0.00886182242806,0.0235415164146,-0.0289493810573,-0.0230440254081,0.0310600516585,-0.018349470706,-0.0220675435647,-0.0347221007309,-0.0307446785987,-0.031483356495,-0.0349351476345,-0.0370752071043,-0.00326382318624,0.000593776588546,,-0.02247860774,-0.0387500147022,-0.0357329288451,,-0.0360603990368,0.00790671746894,-0.0023235162802,-0.0210347673821,,-0.00535193554898,-0.0338350704269,,,,-0.00110449000162,-0.00288731022266,-0.00104418813117,-0.0379743732742,-0.0351641125721,0.00589943623837,-0.0189698753399,-0.0193823840614,-0.00390165270005,-0.0305557108314,-0.0359603193908,0.00455414508308,,-0.0313214469522,-0.0328908273915,-0.0368159608948,-0.00223894880103,-0.0103130912876,-0.0294313058398,,0.00394338923901,,,-0.0248566310544,-0.000319301513275,,,-0.0122027924959,,-0.0248601107372,0.00231227489094,-0.0326495415366,-0.0448193501973,-0.0326352156615,-0.035445061888,,-0.00586718859216,-0.0385635103881,,0.00390230427788,-0.0125573656827,-0.00105018703816,-0.0268937096859,-0.0362537761267,-0.0377419618839,-0.0297082709358,-0.00105599286875,-0.00105599269077,-0.0344058117788,-0.0198057377775,-0.0277103237015,-0.00885067903779,0.0288027493353,-0.00105599681442,-0.00094212606338,0.0224313018841,-0.0457422354296,-0.0215174761692,-0.0361720890109,,-0.0199766767622,-0.00557118151179,-0.00159181566436,-0.0234118229907
formaldehydeTotal,0.0212487989344,0.00752066475772,0.0291823154443,0.0179543318189,0.00926889012992,0.00868954884996,0.0398348035167,0.00282377843744,-0.00976483975976,0.0225294063514,-0.0241569425674,0.0541670215559,0.0184174481857,0.0250197188278,-0.0122922540121,0.0534237006375,0.0109419509503,0.00944256080548,-0.00565148046189,-0.000904100584786,-0.00198623580045,-0.000977895675941,-0.00678155236518,0.00619548224802,0.00329668669943,0.0205676393584,0.34176642746,0.0940976924212,0.123062812123,-0.00236679682031,-0.00133483122314,-0.00149784593221,0.0727091074717,0.148392947418,0.138381217281,0.415637196707,0.430501209903,0.423479724093,0.381483717548,0.402628780325,0.406166892232,0.745662425156,0.80888494366,1.0,-0.00163327664292,-0.000845433791021,-0.00091023298096,0.0459148108937,0.0372159538531,0.0387341313134,0.0101072601069,0.0212487989344,0.00269373749135,0.00634972046525,-0.00222820102294,0.0105224161673,-0.0165657617153,-0.000984538055918,0.0135309601855,-0.0215030354952,-0.0145311146404,-0.0388947622618,-0.0331459546602,-0.0420154817932,-0.0367003325335,-0.0381873561852,-0.00460356884287,0.000720873586323,,-0.0261289739773,-0.0433986027506,-0.0395818533441,,-0.0429930715799,0.0193511293748,-0.00256690289308,-0.0229145303465,,-0.00589764784191,-0.036856809703,,,,-0.0016464826714,-0.00325430456257,-0.00157560428248,-0.0412061137618,-0.0380535281313,0.00356018388818,-0.0220984915601,-0.0212823403675,-0.00444988605999,-0.0350897538242,-0.0375142966558,0.00371308654375,,-0.0352288872553,-0.0343288335965,-0.04158416885,-0.00259172188944,-0.0117743391092,-0.0306311070409,,-0.00673362086703,,,-0.0291712970789,-0.000946342172503,,,-0.013338345464,,-0.027934832999,0.00106582678625,-0.0359345382143,-0.0560288687474,-0.0363273293471,-0.0410158926894,,-0.00664023196328,-0.0415326530034,,0.00793154722425,-0.0138941508136,-0.00159168710488,-0.0294988467542,-0.0398520204601,-0.0418391735455,-0.0325431528772,-0.00160831720842,-0.00160831701249,-0.0356633094867,-0.0216267525346,-0.0303922898094,-0.00969581455556,0.0647851670822,-0.00160832127203,-0.00139602822701,0.0383793345732,-0.0537595381686,-0.0230836336223,-0.0387946234201,,-0.0240765995495,-0.00620339160416,-0.00176289284178,-0.0249517512694
BTEX_fugitive,-0.00262273538709,0.0292792675358,-0.0139802800375,0.0167992966485,0.00385350508058,0.0414718851569,0.00988498430911,0.0340750821614,0.00345171808622,0.000157924939676,-0.000744958981992,0.0184278708744,0.0209010512424,0.0336903699464,-0.00950061517984,0.0232440394385,0.015157152944,-0.00756720817294,0.00125146530966,5.37069516952e-05,0.0276213044501,-0.00196340259583,-0.012460722949,-0.0245699787349,-0.00609823085425,0.0184357085313,0.057101353133,0.0907703694841,0.0932890186851,0.232527089068,0.162601882184,0.176985766911,0.0366080400046,0.545681226174,0.355081662648,0.00314303881388,0.00547676567248,0.00434061875561,0.0507851955068,0.0258994311352,0.0317283120746,-0.00103963156566,-0.00147841388161,-0.00163327664292,1.0,0.783306873663,0.808700431964,-0.00064673477016,0.00230878297825,0.00224904603713,0.017788465897,-0.00262273538709,0.000331718886644,0.00164374672406,-0.00491515964785,-0.0158783448668,0.00317270701892,0.0306261620646,-0.000570772201523,-0.00880859369495,-0.0185932822692,-0.0285217109695,-0.0298728699963,-0.039246929423,-0.033218031728,-0.0337449129618,-0.00437535591922,0.0470126881773,,-0.00140353790391,-0.037706298107,-0.0377836734488,,-0.0370986988861,-0.000876759801068,-0.002513080538,-0.0189772400841,,-0.00541453837469,-0.0372473682638,,,,0.0580098004031,-0.00330226040637,0.0586595784487,-0.0360150052294,-0.0371793485786,-0.00137127447404,-0.021321318291,-0.0195780427893,0.00111020367077,-0.0354371252521,-0.0297184440994,0.0547281455883,,-0.021738663251,-0.0322490352826,-0.0268075219841,-0.00206846258132,0.0393631407263,-0.0183370874802,,-0.0227602891147,,,-0.0282202674304,0.0333099663832,,,-0.00808013221285,,-0.0251310466891,-0.000164912706005,-0.0221797630668,-0.00470436896517,-0.0335847380344,-0.0385695644583,,-0.00264592416877,-0.0355060136798,,0.073036158974,-0.00834583502807,0.0573952761164,0.000460471404833,-0.0268986179832,-0.0344193116845,-0.0370043619102,0.0559272999246,0.0559273011423,-0.0282412322213,-0.0204632771061,-0.0138485974821,0.0350491430134,0.0223740917326,0.0559273036065,0.0560840279961,0.02812531565,-0.0404168087557,-0.0198526083035,-0.0378012321635,,-0.02200200362,0.00018054368849,-0.00171018174117,-0.0213075496481
BTEX_stack,0.00137084716831,0.00448234337227,-0.00775770538976,-0.00991065431975,-0.00644157890156,0.0175712605012,0.00851264553973,0.0139919793421,-0.0122938020571,-0.00484441719609,-0.00730059156098,-0.00428131914274,-0.00519506226284,0.00371337159946,-0.00610158070095,0.000920534653739,0.00629415454591,0.0105203042147,-0.00107699120214,-0.00488095521256,-0.0111008800871,-0.00105417935288,-0.0094548940477,-0.0150971935169,0.00562130593015,0.000466489629876,0.0289115836434,0.0658818863202,0.0665410444502,0.0421688877545,0.0585875416637,0.0596869413202,0.0349280679662,0.721505689785,0.460512613999,0.000720656903254,0.0013652196149,0.00105134191474,0.00695581264075,0.00499757307019,0.00551542103066,-0.000538144998051,-0.000765272103812,-0.000845433791021,0.783306873663,1.0,0.999119319213,-0.000334769636787,0.000931283487058,0.000903933286085,0.0101260766571,0.00137084716831,-0.00588397324218,-0.00281645073121,0.000476972228985,-0.00238552179964,0.00242911321491,0.0277775963521,0.00099701160601,-0.00828427651486,-0.0160219717394,-0.0211931669486,-0.0169915824876,-0.0312542424051,-0.0227394967137,-0.024333718665,-0.00399965560247,0.0194181166242,,-0.004254948494,-0.0257006871099,-0.0221511300217,,-0.0260886566218,-0.000918760881002,-0.00130084711344,-0.0125684061375,,-0.00308419317061,-0.0218812590913,,,,0.0263071004503,-0.00173766904693,0.026611808965,-0.0240644392586,-0.0218696359283,-0.000734490261379,-0.0150554296787,-0.013001573722,-6.63269153928e-05,-0.0249300441946,-0.024220608766,0.0578995148373,,-0.0140338843207,-0.0192119700859,-0.0196778976635,-0.00124848403024,0.0162955372751,-0.0149610150214,,-0.00846447281104,,,-0.0198612999734,0.0148956530438,,,-0.00594182966461,,-0.0130792078475,-0.00086490373756,-0.0185390106873,-0.0059164319993,-0.0225858194103,-0.0253620640133,,-0.00199122336517,-0.0235701703076,,0.0341693009032,-0.006117805721,0.0260252668401,-0.0115468902151,-0.0168884057841,-0.0206059276188,-0.0226750221004,0.0253447675595,0.0253447681188,-0.0213593386224,-0.0140631382634,-0.01135074675,0.0140123136121,0.00912109046458,0.0253447692426,0.0254370390311,0.0183433485767,-0.0250967859397,-0.0132202336028,-0.0231915717776,,-0.0164581134521,0.00306098549071,-0.000895086718925,-0.013921303901
BTEX_total,0.00112013033909,0.0062177074101,-0.00828435419146,-0.0082440066164,-0.00583522224155,0.0194260427092,0.00872228874655,0.0155398853345,-0.011399993228,-0.00457335758271,-0.00695844938209,-0.00280733671767,-0.00350502824608,0.00578781189091,-0.00641488060075,0.00243998731488,0.00697890994028,0.00944403678192,-0.000934628326797,-0.00461496612621,-0.00863978724999,-0.00113004087895,-0.00978774701139,-0.0159441128106,0.00490752582767,0.00168579409197,0.031211757117,0.0684674127592,0.0692611440439,0.0555973905811,0.0664136649217,0.0684248571621,0.0355215755051,0.719555464222,0.459726289076,0.000894069594283,0.00166150805331,0.00128781407445,0.0100098354744,0.0064771088772,0.00736056088391,-0.000579391705142,-0.000823927214285,-0.00091023298096,0.808700431964,0.999119319213,1.0,-0.000360428418717,0.00103706358157,0.00100715138099,0.0107824655573,0.00112013033909,-0.00554530400403,-0.00255410907151,0.000119568892797,-0.00332905555387,0.00251269448695,0.0283516934659,0.000904893486749,-0.00843354058117,-0.0164157648005,-0.021979147231,-0.0180946097674,-0.0322233481837,-0.0237593515698,-0.0253034435731,-0.00407999298232,0.0215476204775,,-0.00412097047659,-0.0268643208017,-0.0235107842865,,-0.0271904240186,-0.00092855492908,-0.00140055195145,-0.0131737537852,,-0.0032838820994,-0.0232192199132,,,,0.0288085902976,-0.00186716189802,0.0291407788733,-0.0252018660611,-0.0232036303103,-0.000787568244654,-0.0156853147412,-0.0136241906701,1.21752182722e-05,-0.025981936563,-0.024924633711,0.0584813245541,,-0.0147468501729,-0.0203560329757,-0.0204296226972,-0.00132099255102,0.0180765561821,-0.0153945445283,,-0.00954576696216,,,-0.0206985246132,0.0163433402041,,,-0.00616783637149,,-0.0140724702344,-0.000829544258198,-0.019039587854,-0.00591594552433,-0.0236386868809,-0.0266021686062,,-0.0020627854183,-0.0246998092655,,0.0372624312235,-0.0063522877556,0.028500426611,-0.0108951339749,-0.017796222043,-0.0218215517152,-0.0239539135869,0.0277574199882,0.0277574205996,-0.0221174549016,-0.0146884452094,-0.0116753719405,0.0156248740629,0.0101410220426,0.0277574218294,0.0278553105124,0.0192557579407,-0.0264758358145,-0.0138496297301,-0.024496484793,,-0.0170585457577,0.00290863600676,-0.000962407901146,-0.0146112217947
n_5_1_fugitive_air_dioxin,-0.0149260072286,-0.0185579641661,-0.00633246831459,-0.0133013394256,-0.0223275226916,-0.0242061214846,0.00687855331652,0.00951918629872,-0.0109686184025,-0.0192165646174,-5.33552311858e-05,-0.0144818561313,-0.00549961526783,-0.0227326453369,-0.00486741061764,-0.00386089783938,-0.0170016322024,-0.0160434120586,-0.00680781753589,-0.0283201376389,-0.0106145462496,-0.0167157544658,-0.00993860504903,-0.00865226955063,-0.0108974076182,-0.0235071251229,0.289359989125,0.577014918193,0.586158922027,-0.000937189547305,-0.000528558201115,-0.000593107756059,0.0144729744799,0.142993975087,0.0963000554853,-0.000308616929082,-0.0003442606509,-0.000327049484546,0.0127221389446,0.0602929129638,0.0513461660057,0.0418110085913,0.0304564180285,0.0459148108937,-0.00064673477016,-0.000334769636787,-0.000360428418717,1.0,0.287200365037,0.327350400175,0.00642298086067,-0.0149260072286,0.00608283403348,-0.0191181603638,-0.0194335421423,-0.0152936028103,-0.00196244453053,-0.00412231182762,-0.0150198209403,0.0162275412503,0.00104648637568,-0.00545073984288,-0.00940801315492,-0.0175040564456,-0.0136520010056,-0.00727289417517,-0.00286009463423,0.174882500189,,-0.0104555336646,-0.0106607547713,-0.00825388206456,,-0.0177353491296,0.3321388503,-0.00101642631074,-0.0102364825505,,-0.00115549349303,-0.00962677552133,,,,-0.00227182547452,-0.0013611971163,-0.0022278418487,-0.0129481164368,-0.00536432024105,-0.000579224281792,-0.0030856665324,-0.0108142585414,-0.0021680008025,0.0122532137648,-0.00455249413705,0.0384940804441,,-0.0120023228895,0.00423949389761,-0.0185497719506,-0.0011024185368,-0.00556911213215,0.0136653487219,,-0.00992076977805,,,0.00890939786503,-0.00275854951935,,,0.00613711551524,,-0.00696396559057,-0.000907734885642,-0.00760179418571,-0.00355222439449,-0.0140337250236,-0.0216782655785,,-0.00078028161053,-0.0123212086462,,-0.00285983518751,-0.0056200456131,-0.002269550222,0.0155041577791,-0.00796193829145,-0.0152105790574,0.102348797931,-0.00231429551859,-0.00231429551741,-0.00792063143971,0.00143045198661,-0.0131624675758,-0.00612777821187,0.00460323591207,-0.00231429557007,-0.00233497285609,-0.00394187248303,0.0825465850099,-0.00326940633345,-0.00847685554814,,0.0108582292639,0.00810906641253,-0.000701099963191,-0.0103660706897
n_5_2_stack_air_dioxin,0.00709754703449,0.0114337846482,-0.000585902681156,-0.00353480481039,0.00160920706463,0.00644662196269,0.00712048831597,0.0234649328578,-0.00823315813813,0.0159002310385,-0.0223896790462,0.0222360916328,-0.00256689487095,0.0244634174276,0.00676596693526,0.0182723246322,0.00608564771229,0.0223470374567,-0.00444194531983,0.0109643739016,-0.00810058777315,-0.00799426439838,-0.00815259214523,-0.0180600505874,0.0066336781563,0.011538818124,0.150260235558,0.316614073842,0.320837367863,0.00859682502418,0.0380708215201,0.0369400014677,0.0303735871977,0.054728386245,0.0534070517883,-0.000211078347829,-0.000354733967842,-0.000284806514963,0.00360827135801,0.0180108462761,0.0152972514117,0.046443239164,0.0136089085246,0.0372159538531,0.00230878297825,0.000931283487058,0.00103706358157,0.287200365037,1.0,0.999109909183,0.0353832459132,0.00709754703449,0.0232725001732,0.00541517608293,-0.000529496597075,0.000827906882347,-0.00810878973172,0.00145715636536,0.00750794127166,0.0131625359112,-0.0379162035443,-0.0411913041466,-0.0417536171274,-0.0404077248878,-0.0476971687227,-0.0487397757598,0.0132694362183,0.063710018073,,-0.0252388868815,-0.0483900614947,-0.0531293115169,,-0.0479342091969,0.0918688125253,-0.00346200265558,-0.0295192858924,,-0.00756268660088,-0.0519646025685,,,,0.0187076241319,-0.00457706497473,0.0190531296392,-0.0519673915816,-0.0497033956698,-0.00195785433489,-0.00506026123764,-0.0308788939362,-0.00497534502424,-0.0381606328624,-0.0462540964041,0.0479164840985,,-0.0280869273231,-0.0394676671142,-0.0466826853241,0.00119799666632,0.00224379524168,-0.0335466099499,,-0.0148411461206,,,-0.0078356139389,0.00924748593464,,,-0.0152405548415,,-0.00796340915333,0.0083616617333,-0.0437568757624,-0.0361060693024,-0.0378135826901,-0.0537062636478,,0.0197608900876,-0.0515870688855,,0.0268607462766,-0.018333211772,0.01849222298,-0.0321566924717,-0.0479538680732,-0.0490008448316,-0.012230787827,0.0178471213841,0.0178471222154,-0.0524116039412,-0.0210829379748,-0.0220058125217,0.00849813935789,0.0195624200474,0.0178471260497,0.0179505561956,0.0167372609418,-0.0248301216758,-0.0280848245764,-0.0483532784253,,-0.0250647381648,-0.0023385733599,-0.00141025340667,-0.0286742651606
dioxinTotal,0.00634414832222,0.010461738067,-0.000856840761584,-0.00407271701054,0.000604159927325,0.00529335667346,0.00732701069229,0.0235664750445,-0.00860473609606,0.0148387148451,-0.0220889205383,0.0212973091127,-0.00277433729621,0.0231311325262,0.00646001870259,0.0178549299484,0.00525454134012,0.0213379849947,-0.00468161434585,0.00956877445189,-0.00845836778024,-0.00862216948216,-0.00847990095098,-0.0181965858967,0.00606397115052,0.0103473979141,0.160968902067,0.337738446416,0.342307250764,0.00843917041778,0.0375321476505,0.0364137938325,0.0305997565166,0.0602846660176,0.0569249075631,-0.000221811706972,-0.000365092220585,-0.000295353487987,0.00411968208363,0.0204222041086,0.0173513476527,0.0476557752946,0.014765916256,0.0387341313134,0.00224904603713,0.000903933286085,0.00100715138099,0.327350400175,0.999109909183,1.0,0.0351870886965,0.00634414832222,0.0232253170217,0.00449993855401,-0.00137814608205,0.000143197418289,-0.00808543656574,0.00125589077037,0.00674485532408,0.0136989737098,-0.0373568142914,-0.0408737026363,-0.0416026739495,-0.0406315366561,-0.0476526598296,-0.0484002283898,0.0129638433827,0.0705490162569,,-0.02535764851,-0.0482044434869,-0.0527735401133,,-0.048066314224,0.105251873754,-0.00345989606942,-0.0295704535132,,-0.00751118981654,-0.0516850584577,,,,0.0183543161734,-0.00457504589452,0.0186970812339,-0.0518340752945,-0.0492667529644,-0.00195685713515,-0.0051276430938,-0.0309370995473,-0.00500346419801,-0.0371044114533,-0.0458283985148,0.0489630044056,,-0.0282352502763,-0.0387466603558,-0.0468675989396,0.00113322993397,0.0019681658928,-0.0324906647459,,-0.0150771208378,,,-0.00733718349861,0.00900081352365,,,-0.0147639634825,,-0.00816228158694,0.0082084878605,-0.0434992702927,-0.0357737039165,-0.0379196867313,-0.0539338660469,,0.0194590079447,-0.0514312935159,,0.0263711677163,-0.0183325156502,0.0181419312884,-0.0310385860875,-0.047655304407,-0.0490073237974,-0.00755796147065,0.0175035924844,0.0175035933044,-0.0520508730288,-0.0207345258673,-0.0222875512907,0.00811323702212,0.0195003047065,0.0175035970845,0.0176047164197,0.0163370817535,-0.0208587794533,-0.0278485948449,-0.0480719835842,,-0.0242472395287,-0.00194980612952,-0.00142203672233,-0.0287425793643
pctSmoking,-0.120903395076,0.169962803385,-0.00511916203194,0.0813206766236,0.0298899357329,0.0936031361329,0.151927757207,0.0775022763593,0.146950663178,0.0994990324907,-0.0462694252969,0.261188550136,0.0762742979349,0.0428852733344,0.0715177848223,0.125635775931,0.109055430736,0.0178663517429,0.0498771428814,0.0727937914728,-0.0215831328378,-0.0783185896913,0.0308291482566,-0.0805754758007,0.0132378676399,0.132413452825,0.038899340966,0.0375011215159,0.0399694186054,0.0109932129612,0.0296421436574,0.0291835834449,0.0260760274124,0.00287469862426,0.0191195039754,-0.00163186531964,-8.20516884831e-06,-0.000800738703323,0.00980312894054,0.00949058336613,0.00974705512393,0.0120856064459,0.00416155208381,0.0101072601069,0.017788465897,0.0101260766571,0.0107824655573,0.00642298086067,0.0353832459132,0.0351870886965,1.0,-0.120903395076,0.0232287333428,0.0816976569218,-0.390449616192,-0.191454935962,0.0826219656614,-0.301456200183,-0.0942974231046,-0.0177574491638,-0.290754036708,-0.408085885925,-0.376497375923,-0.497691074003,-0.487670888586,-0.465862055071,-0.00903775146987,0.213946934093,,-0.0890128083932,-0.471937027266,-0.416083558297,,-0.481112121455,0.0471860845676,0.0653252863994,-0.216536061799,,-0.00150352306684,-0.408578412448,,,,0.266622704903,0.0516254148392,0.26206720762,-0.514211068206,-0.36233231237,0.0553428180764,-0.225254109452,-0.180618674196,0.25974591013,-0.41237109834,-0.421235689657,0.585269596523,,-0.194670019813,-0.422202306506,-0.495861194025,0.0316143388334,0.172133639764,-0.317630585066,,-0.151205703341,,,-0.251693002942,0.325961651317,,,-0.0432935135449,,-0.183951061646,0.0382412161289,-0.372723632005,0.14611498545,-0.454891454637,-0.533147819737,,0.0548093678118,-0.505621938373,,0.329023158262,-0.0436085145183,0.266982925431,-0.282473987142,-0.314659912462,-0.502706224635,-0.436358114828,0.272257006539,0.272257007267,-0.449535104334,-0.261123361819,-0.238092654845,0.116056219341,0.325024830227,0.272257015376,0.274583638614,0.435683014458,-0.656187415819,-0.227900173029,-0.497004776204,,-0.285215467883,0.162882382831,-0.0333001260338,-0.221944442616
